Employee ID,Employee Name,Gender,Age,Date of Birth,Education,Department,Job Title,Employment Type,Location,Join Date,Years of Experience,Manager ID,Annual Salary INR,Bonus Percent,Bonus Amount INR,Performance Rating,Employment Status,Attrition,Leaves Taken,Leaves Available,Training Hours,Job Satisfaction Score,Overtime
EMP12559,Priya Verma,Female,41,1983-02-11,BCA,Marketing,Marketing Executive,Part-Time,Bangalore,2015-08-26,7,EMP10159,1134000,14.8,167832,Good,Active,No,25,5,80,5,Yes
EMP12560,Neha Agarwal,Female,31,1993-11-08,MBA,Engineering,QA Engineer,Contract,Pune,2018-01-29,8,EMP10114,539000,24.8,133672,Good,Active,No,10,20,53,6,Yes
EMP12561,Kavya Gupta,Female,49,1975-03-26,MBA,Operations,Operations Analyst,Full-Time,Pune,2015-11-05,13,EMP10146,364000,17.7,64428,Average,Active,No,29,1,5,1,No
EMP12562,Ankit Joshi,Male,48,1976-09-09,M.Tech,IT,Systems Administrator,Part-Time,Delhi,2021-03-02,13,EMP10102,371000,21.1,78281,Excellent,Resigned,Yes,15,15,17,4,Yes
EMP12563,Divya Joshi,Female,44,1980-03-10,MCA,Sales,Regional Sales Head,Full-Time,Delhi,2015-06-06,13,EMP10117,401000,20.8,83408,Excellent,Active,No,16,14,68,10,Yes
EMP12564,Vivek Bose,Male,48,1976-02-21,M.Tech,Engineering,Senior Software Engineer,Full-Time,Mumbai,2020-08-25,9,EMP10168,1388000,17.4,241512,Below Average,Active,No,3,27,58,1,No
EMP12565,Aisha Nair,Female,33,1991-08-13,BCA,Sales,Business Development Rep,Full-Time,Delhi,2020-02-05,6,EMP10161,1243000,16.9,210067,Below Average,Resigned,Yes,14,16,111,6,No
EMP12566,Priya Rao,Non-Binary,40,1984-10-02,BBA,Customer Support,Support Director,Full-Time,Hyderabad,2023-04-29,16,EMP10198,775000,10.6,82150,Average,Active,No,1,29,68,1,No
EMP12567,Suresh Shah,Male,25,1999-06-06,M.Com,Sales,Sales Manager,Part-Time,Kolkata,2016-12-14,1,EMP10087,1271000,22.0,279620,Excellent,Active,No,8,22,57,6,Yes
EMP12568,Deepak Sharma,Male,40,1984-06-16,B.Tech,IT,IT Manager,Full-Time,Delhi,2020-12-06,5,EMP10050,1036000,6.6,68376,Good,Resigned,Yes,26,4,103,6,Yes
EMP12569,Ankit Mehta,Male,48,1976-04-23,B.Sc,IT,Systems Administrator,Full-Time,Mumbai,2021-02-06,2,EMP10177,862000,16.1,138782,Poor,Resigned,Yes,16,14,91,7,Yes
EMP12570,Deepak Iyer,Male,47,1977-09-11,M.Tech,IT,Systems Administrator,Full-Time,Kolkata,2019-06-18,11,EMP10180,1294000,23.5,304090,Excellent,Active,No,12,18,66,2,Yes
EMP12571,Riya Agarwal,Female,39,1985-06-14,M.Tech,Customer Support,Customer Success Manager,Full-Time,Kolkata,2019-02-14,5,EMP10019,309000,11.7,36153,Below Average,Active,No,0,30,57,1,No
EMP12572,Sanjay Iyer,Male,36,1988-01-17,M.Com,Marketing,Marketing Executive,Full-Time,Noida,2020-04-20,4,EMP10050,1034000,22.5,232650,Below Average,Active,No,20,10,59,5,Yes
EMP12573,Ankit Bhatt,Male,24,2000-07-21,M.Tech,Sales,Business Development Rep,Full-Time,Pune,2022-03-06,2,EMP10100,1312000,21.2,278144,Good,Resigned,Yes,20,10,115,7,Yes
EMP12574,Swati Mishra,Female,48,1976-05-08,MCA,Engineering,QA Engineer,Full-Time,Mumbai,2016-02-13,9,EMP10166,1818000,19.5,354510,Below Average,Active,No,25,5,9,6,Yes
EMP12575,Swati Singh,Female,47,1977-08-07,M.Tech,Customer Support,Senior Support Analyst,Full-Time,Ahmedabad,2022-04-18,10,EMP10180,731000,23.2,169592,Good,Active,No,2,28,46,10,No
EMP12576,Aakash Iyer,Male,32,1992-08-26,B.Sc,Operations,Operations Analyst,Full-Time,Hyderabad,2016-05-29,10,EMP10189,997000,24.4,243268,Below Average,Active,No,24,6,65,2,No
EMP12577,Suresh Shah,Male,26,1999-01-02,M.Sc,IT,Cybersecurity Analyst,Full-Time,Chennai,2015-08-26,3,EMP10053,496000,17.8,88288,Good,On Leave,No,13,17,31,6,No
EMP12578,Shruti Bose,Female,38,1986-02-28,MCA,Operations,Operations Director,Full-Time,Ahmedabad,2018-03-10,16,EMP10100,432000,10.9,47088,Average,Active,No,4,26,12,9,No
EMP12579,Meera Mishra,Female,44,1980-11-07,B.Tech,Sales,Sales Manager,Full-Time,Kolkata,2021-10-04,7,EMP10155,594000,12.8,76032,Good,Active,No,23,7,81,3,No
EMP12580,Komal Patel,Female,36,1989-01-01,BBA,Operations,Operations Director,Full-Time,Delhi,2018-11-28,5,EMP10027,832000,20.8,173056,Good,Active,No,27,3,118,3,No
EMP12581,Shalini Bose,Female,31,1993-01-19,B.Com,Engineering,Engineering Manager,Full-Time,Chennai,2017-07-02,5,EMP10120,415000,10.1,41915,Excellent,Active,No,13,17,43,3,Yes
EMP12582,Manish Verma,Male,42,1982-12-26,B.Sc,Legal,Legal Manager,Full-Time,Hyderabad,2015-09-30,16,EMP10077,1177000,6.4,75328,Excellent,Active,No,10,20,33,8,Yes
EMP12583,Aarav Reddy,Male,38,1986-08-27,B.Sc,Legal,Legal Manager,Full-Time,Chennai,2022-08-29,11,EMP10118,1887000,15.5,292485,Excellent,Active,No,16,14,38,2,Yes
EMP12584,Sanjay Patel,Male,25,1999-01-13,B.Com,Sales,Regional Sales Head,Full-Time,Hyderabad,2023-09-02,1,EMP10093,712000,12.0,85440,Good,Active,No,4,26,36,9,Yes
EMP12585,Rahul Mehta,Male,45,1979-11-03,M.Tech,Engineering,Lead Engineer,Full-Time,Chennai,2020-06-18,14,EMP10027,1868000,21.6,403488,Good,Active,No,20,10,98,10,Yes
EMP12586,Riya Mehta,Female,46,1978-07-26,B.Sc,Engineering,DevOps Engineer,Full-Time,Pune,2022-01-21,6,EMP10065,2137000,16.5,352605,Below Average,Active,No,9,21,71,1,Yes
EMP12587,Vikas Mishra,Male,35,1989-06-06,M.Sc,Finance,Financial Analyst,Full-Time,Mumbai,2019-04-27,11,EMP10025,1403000,24.9,349347,Good,Resigned,Yes,21,9,57,5,No
EMP12588,Aakash Shah,Male,48,1976-04-16,B.Com,Customer Support,Senior Support Analyst,Full-Time,Ahmedabad,2023-11-24,18,EMP10025,844000,19.7,166268,Good,Active,No,19,11,79,7,No
EMP12589,Pranav Mehta,Male,31,1993-11-16,B.Sc,Sales,Regional Sales Head,Full-Time,Hyderabad,2017-10-28,6,EMP10004,566000,21.4,121124,Average,Active,No,29,1,21,4,No
EMP12590,Aarav Bhatt,Male,33,1991-05-18,B.Sc,Engineering,Software Engineer,Full-Time,Jaipur,2021-07-02,9,EMP10004,454000,18.4,83536,Excellent,Active,No,0,30,89,4,Yes
EMP12591,Amit Bhatt,Male,26,1998-07-02,B.Tech,Customer Support,Customer Success Manager,Full-Time,Hyderabad,2023-04-04,4,EMP10194,880000,8.2,72160,Average,Resigned,Yes,6,24,1,8,Yes
EMP12592,Sanjay Rao,Male,42,1982-06-17,B.Com,Customer Support,Senior Support Analyst,Full-Time,Pune,2017-04-19,19,EMP10018,710000,12.6,89460,Average,Active,No,11,19,108,2,Yes
EMP12593,Nisha Bose,Female,42,1982-06-23,BBA,Legal,Senior Legal Counsel,Full-Time,Ahmedabad,2024-04-30,20,EMP10086,1046000,22.0,230120,Below Average,Active,No,17,13,98,4,No
EMP12594,Harsh Rao,Male,28,1996-11-10,MBA,Operations,Operations Director,Full-Time,Noida,2022-03-26,6,EMP10198,562000,17.3,97226,Good,Active,No,24,6,95,4,Yes
EMP12595,Vikas Singh,Male,40,1984-11-30,M.Tech,Legal,Paralegal,Contract,Ahmedabad,2017-12-11,13,EMP10170,1773000,9.3,164889,Average,Active,No,19,11,3,6,No
EMP12596,Aarav Singh,Male,31,1993-05-13,B.Com,Marketing,Content Writer,Full-Time,Noida,2015-12-20,5,EMP10017,420000,24.6,103320,Below Average,Resigned,Yes,13,17,59,10,No
EMP12597,Vikas Desai,Male,45,1979-04-20,M.Sc,Engineering,DevOps Engineer,Full-Time,Jaipur,2018-01-30,11,EMP10031,2184000,10.3,224952,Average,Resigned,Yes,15,15,80,3,No
EMP12598,Mohit Joshi,Male,38,1986-07-20,M.Com,Marketing,Content Writer,Full-Time,Ahmedabad,2015-06-25,2,EMP10189,666000,13.4,89244,Average,Resigned,Yes,17,13,107,1,No
EMP12599,Shalini Shah,Female,29,1995-06-29,MCA,R&D,R&D Engineer,Full-Time,Pune,2023-12-30,1,EMP10083,618000,16.4,101352,Good,Resigned,Yes,21,9,18,10,Yes
EMP12600,Sonal Agarwal,Female,48,1976-02-06,M.Com,R&D,Principal Researcher,Full-Time,Bangalore,2022-11-16,18,EMP10178,1013000,13.5,136755,Average,Active,No,20,10,71,2,Yes
EMP12601,Nikhil Iyer,Male,37,1987-10-21,M.Sc,HR,Payroll Specialist,Full-Time,Bangalore,2023-10-20,8,EMP10178,991000,5.7,56487,Excellent,Terminated,Yes,1,29,50,8,Yes
EMP12602,Tushar Reddy,Male,28,1996-09-26,B.Sc,Sales,Regional Sales Head,Contract,Mumbai,2016-10-14,3,EMP10055,1417000,14.6,206882,Good,Active,No,10,20,56,3,Yes
EMP12603,Sneha Patel,Female,31,1993-09-24,B.Tech,Engineering,QA Engineer,Full-Time,Jaipur,2017-10-20,5,EMP10068,1744000,14.2,247648,Average,Active,No,28,2,99,3,Yes
EMP12604,Pranav Mishra,Male,29,1995-06-27,B.Sc,Engineering,Lead Engineer,Full-Time,Hyderabad,2017-10-17,2,EMP10123,2030000,21.5,436450,Poor,Resigned,Yes,12,18,44,8,No
EMP12605,Sanjay Bhatt,Male,32,1992-03-26,MCA,HR,Talent Acquisition Specialist,Part-Time,Jaipur,2021-01-23,6,EMP10135,306000,19.5,59670,Good,Active,No,5,25,84,7,No
EMP12606,Vivek Patel,Male,42,1982-11-19,B.Com,Marketing,Marketing Executive,Full-Time,Delhi,2018-11-07,12,EMP10114,848000,13.1,111088,Good,Resigned,Yes,19,11,65,6,Yes
EMP12607,Meera Iyer,Non-Binary,49,1975-04-10,BBA,Operations,Logistics Coordinator,Full-Time,Ahmedabad,2018-03-20,4,EMP10196,1003000,19.0,190570,Good,Active,No,6,24,61,1,No
EMP12608,Rohit Chopra,Male,32,1992-09-01,M.Com,HR,HR Executive,Full-Time,Noida,2022-04-09,2,EMP10084,487000,15.7,76459,Good,Terminated,Yes,18,12,35,3,Yes
EMP12609,Swati Singh,Female,46,1978-06-08,B.Sc,Customer Support,Support Team Lead,Full-Time,Bangalore,2021-11-28,20,EMP10002,703000,21.9,153957,Below Average,Active,No,27,3,13,7,No
EMP12610,Ritu Das,Female,38,1986-11-04,BBA,Finance,Financial Analyst,Full-Time,Chennai,2021-02-12,1,EMP10176,1594000,15.4,245476,Average,Active,No,13,17,73,5,No
EMP12611,Meera Mishra,Female,26,1998-03-07,B.Sc,Operations,Logistics Coordinator,Full-Time,Bangalore,2020-12-24,2,EMP10171,1030000,15.1,155530,Excellent,Active,No,15,15,103,8,No
EMP12612,Vivek Bhatt,Male,41,1983-06-25,B.Tech,IT,Network Engineer,Full-Time,Noida,2015-11-29,14,EMP10164,987000,8.3,81921,Excellent,Active,No,25,5,3,6,Yes
EMP12613,Rahul Nair,Male,28,1996-12-25,M.Com,Engineering,QA Engineer,Full-Time,Chennai,2018-05-10,1,EMP10160,693000,23.1,160083,Poor,Active,No,11,19,68,8,No
EMP12614,Kavya Kumar,Female,26,1998-02-20,B.Sc,HR,HR Business Partner,Full-Time,Bangalore,2016-01-06,2,EMP10178,316000,14.9,47084,Good,Resigned,Yes,22,8,30,6,No
EMP12615,Divya Nair,Female,42,1982-09-26,M.Com,IT,Cybersecurity Analyst,Full-Time,Chennai,2017-04-06,6,EMP10082,1095000,18.9,206955,Excellent,Active,No,26,4,63,2,Yes
EMP12616,Riya Joshi,Female,35,1989-12-07,MCA,R&D,Data Scientist,Full-Time,Hyderabad,2016-02-25,13,EMP10180,1043000,16.9,176267,Average,Active,No,1,29,19,4,Yes
EMP12617,Nisha Chopra,Female,48,1976-12-29,B.Com,Operations,Operations Analyst,Full-Time,Chennai,2019-04-07,1,EMP10054,1099000,17.6,193424,Good,Active,No,6,24,35,7,Yes
EMP12618,Neha Gupta,Female,33,1991-06-13,MCA,R&D,Data Scientist,Full-Time,Jaipur,2019-06-19,5,EMP10010,605000,19.2,116160,Average,Active,No,25,5,21,6,Yes
EMP12619,Divya Mehta,Female,45,1979-04-11,B.Com,IT,Network Engineer,Full-Time,Chennai,2020-04-28,5,EMP10138,735000,18.4,135240,Below Average,Active,No,11,19,21,7,Yes
EMP12620,Swati Nair,Female,28,1996-02-10,BBA,IT,Network Engineer,Contract,Pune,2016-09-21,2,EMP10012,858000,5.7,48906,Good,Active,No,24,6,51,2,Yes
EMP12621,Rahul Chopra,Male,43,1981-01-24,B.Tech,Operations,Operations Director,Full-Time,Kolkata,2020-04-22,12,EMP10193,1167000,17.7,206559,Good,Active,No,11,19,53,9,Yes
EMP12622,Rajesh Chopra,Male,25,1999-11-21,MCA,HR,Talent Acquisition Specialist,Full-Time,Noida,2015-09-17,3,EMP10077,1088000,8.1,88128,Good,Active,No,16,14,101,7,Yes
EMP12623,Suresh Gupta,Male,49,1975-02-24,B.Com,HR,Payroll Specialist,Full-Time,Noida,2020-03-02,20,EMP10003,1050000,24.4,256200,Good,Active,No,9,21,32,8,No
EMP12624,Manish Agarwal,Male,34,1990-07-26,BCA,Finance,Accountant,Part-Time,Mumbai,2023-10-08,6,EMP10083,1432000,16.9,242008,Average,On Leave,No,17,13,119,7,No
EMP12625,Pooja Gupta,Female,37,1987-12-26,M.Sc,IT,Systems Administrator,Part-Time,Bangalore,2017-01-14,1,EMP10027,849000,9.8,83202,Excellent,Active,No,27,3,4,7,No
EMP12626,Neha Mehta,Female,46,1978-07-10,B.Sc,Engineering,Lead Engineer,Full-Time,Hyderabad,2023-07-18,3,EMP10102,2172000,11.0,238920,Average,Resigned,Yes,3,27,17,3,Yes
EMP12627,Kavya Joshi,Female,44,1980-11-26,MBA,Finance,Financial Analyst,Full-Time,Hyderabad,2022-02-18,10,EMP10074,1042000,11.0,114620,Excellent,Active,No,7,23,2,3,Yes
EMP12628,Aarav Verma,Male,44,1980-10-21,M.Com,IT,Systems Administrator,Full-Time,Delhi,2020-01-08,17,EMP10016,679000,15.9,107961,Average,Active,No,20,10,75,8,Yes
EMP12629,Nikhil Desai,Male,32,1992-01-28,B.Com,Sales,Sales Manager,Full-Time,Jaipur,2016-04-22,8,EMP10105,1162000,8.7,101094,Good,Active,No,23,7,62,7,No
EMP12630,Rupal Bose,Female,33,1991-04-12,B.Tech,IT,IT Manager,Full-Time,Kolkata,2017-06-01,7,EMP10153,465000,23.1,107415,Excellent,Active,No,1,29,50,4,Yes
EMP12631,Kavya Nair,Female,28,1996-01-29,BCA,Engineering,Engineering Manager,Part-Time,Delhi,2024-05-31,6,EMP10048,744000,13.4,99696,Good,On Leave,No,18,12,18,5,No
EMP12632,Riya Bose,Female,25,1999-05-26,B.Com,Operations,Operations Manager,Full-Time,Bangalore,2023-02-22,3,EMP10111,471000,18.8,88548,Good,Active,No,5,25,76,3,Yes
EMP12633,Rajesh Gupta,Male,46,1978-09-17,BCA,Engineering,DevOps Engineer,Contract,Mumbai,2017-03-17,17,EMP10038,1082000,8.5,91970,Good,Active,No,15,15,87,1,No
EMP12634,Karan Joshi,Male,46,1978-05-04,M.Com,Legal,Compliance Officer,Full-Time,Chennai,2016-12-04,10,EMP10100,1110000,23.5,260850,Good,On Leave,No,14,16,86,1,Yes
EMP12635,Sonal Patel,Female,31,1993-08-13,M.Com,Sales,Sales Manager,Full-Time,Delhi,2016-10-02,4,EMP10142,712000,17.9,127448,Good,Active,No,26,4,103,4,Yes
EMP12636,Komal Reddy,Female,46,1978-07-29,M.Com,Finance,CFO,Full-Time,Chennai,2023-03-15,20,EMP10144,395000,11.8,46610,Average,Active,No,15,15,46,10,No
EMP12637,Mohit Singh,Male,41,1983-02-28,B.Sc,Operations,Operations Manager,Full-Time,Bangalore,2023-04-24,7,EMP10112,295000,5.1,15045,Excellent,Active,No,19,11,104,5,No
EMP12638,Rahul Kumar,Male,45,1979-05-25,B.Tech,Finance,CFO,Full-Time,Pune,2018-01-06,18,EMP10143,873000,19.8,172854,Poor,Active,No,20,10,98,7,Yes
EMP12639,Priya Kumar,Female,44,1980-11-02,M.Tech,Engineering,Lead Engineer,Full-Time,Bangalore,2022-08-06,12,EMP10191,2084000,21.0,437640,Average,Active,No,21,9,7,6,No
EMP12640,Rohit Singh,Male,31,1993-04-23,B.Tech,Engineering,Engineering Manager,Full-Time,Chennai,2019-12-31,7,EMP10190,1752000,15.1,264552,Average,On Leave,No,10,20,72,7,No
EMP12641,Arjun Kumar,Male,35,1989-07-29,MBA,Sales,Sales Manager,Full-Time,Delhi,2023-07-09,4,EMP10105,1800000,8.1,145800,Good,Active,No,20,10,8,5,Yes
EMP12642,Ritu Mishra,Female,34,1990-06-27,BCA,Engineering,Software Engineer,Full-Time,Pune,2016-09-03,12,EMP10137,959000,8.8,84392,Excellent,Active,No,7,23,83,1,No
EMP12643,Nikhil Kumar,Male,42,1982-05-01,BCA,R&D,R&D Engineer,Full-Time,Mumbai,2023-04-10,13,EMP10113,1028000,16.7,171676,Good,Active,No,20,10,80,7,No
EMP12644,Swati Patel,Female,48,1976-05-05,MBA,Marketing,Brand Manager,Full-Time,Bangalore,2020-02-28,17,EMP10076,466000,19.7,91802,Average,Active,No,26,4,37,9,Yes
EMP12645,Amit Verma,Male,27,1997-11-04,M.Tech,Operations,Operations Analyst,Full-Time,Noida,2020-05-29,3,EMP10014,1031000,16.7,172177,Excellent,Active,No,21,9,99,1,No
EMP12646,Deepak Rao,Male,48,1976-05-19,B.Com,Sales,Senior Sales Executive,Full-Time,Mumbai,2018-03-06,19,EMP10022,1560000,9.2,143520,Average,Active,No,4,26,9,1,No
EMP12647,Ritu Sharma,Female,34,1990-08-11,M.Com,Legal,Legal Counsel,Full-Time,Jaipur,2019-02-26,1,EMP10010,855000,6.8,58140,Average,Active,No,12,18,53,1,No
EMP12648,Divya Verma,Female,26,1998-06-07,MBA,IT,Network Engineer,Full-Time,Chennai,2017-07-22,3,EMP10118,471000,11.6,54636,Excellent,Active,No,15,15,6,3,Yes
EMP12649,Karan Nair,Male,44,1980-04-08,M.Com,Sales,Sales Executive,Full-Time,Delhi,2015-11-21,14,EMP10158,665000,22.3,148295,Good,Active,No,6,24,33,2,Yes
EMP12650,Manish Shah,Male,27,1997-05-19,MCA,Operations,Supply Chain Analyst,Full-Time,Delhi,2017-02-04,3,EMP10020,645000,9.3,59985,Below Average,Active,No,5,25,18,1,No
EMP12651,Meera Nair,Female,36,1988-06-26,M.Sc,IT,Systems Administrator,Full-Time,Ahmedabad,2015-03-23,9,EMP10033,1405000,13.7,192485,Average,Active,No,10,20,98,4,Yes
EMP12652,Pranav Desai,Male,39,1985-08-28,B.Tech,Engineering,DevOps Engineer,Full-Time,Chennai,2023-10-09,3,EMP10007,2147000,22.4,480928,Poor,On Leave,No,25,5,76,10,Yes
EMP12653,Kavya Rao,Female,41,1983-04-15,B.Com,IT,Systems Administrator,Full-Time,Noida,2020-10-15,17,EMP10160,1258000,22.2,279276,Good,Active,No,4,26,102,6,No
EMP12654,Vivek Singh,Male,30,1994-02-15,BCA,Sales,Regional Sales Head,Part-Time,Noida,2017-12-03,3,EMP10112,1305000,9.9,129195,Below Average,Active,No,28,2,35,9,Yes
EMP12655,Nikhil Rao,Male,43,1981-01-31,MCA,Engineering,QA Engineer,Full-Time,Kolkata,2022-11-02,15,EMP10128,711000,21.4,152154,Good,Active,No,19,11,66,4,No
EMP12656,Aarav Chopra,Male,38,1986-04-12,M.Tech,Marketing,Digital Marketing Specialist,Full-Time,Delhi,2015-08-09,8,EMP10091,1052000,6.7,70484,Average,Terminated,Yes,14,16,73,3,Yes
EMP12657,Neha Sharma,Female,42,1982-05-10,M.Tech,Operations,Logistics Coordinator,Part-Time,Pune,2015-03-08,3,EMP10174,748000,21.5,160820,Below Average,Active,No,4,26,48,7,Yes
EMP12658,Komal Agarwal,Female,46,1978-12-03,MBA,Marketing,Marketing Executive,Part-Time,Noida,2015-03-23,18,EMP10169,868000,5.0,43400,Good,Active,No,20,10,85,8,No
EMP12659,Aakash Agarwal,Male,40,1984-04-10,BCA,Sales,Senior Sales Executive,Full-Time,Kolkata,2017-06-14,12,EMP10003,392000,12.8,50176,Average,Active,No,25,5,91,6,No
EMP12660,Ananya Patel,Female,47,1977-05-23,B.Sc,Operations,Operations Director,Full-Time,Noida,2021-02-24,7,EMP10010,325000,13.3,43225,Average,Active,No,11,19,47,7,No
EMP12661,Meera Sharma,Female,38,1986-09-20,M.Sc,Engineering,Senior Software Engineer,Full-Time,Noida,2017-05-15,14,EMP10157,538000,12.8,68864,Good,Active,No,30,0,5,8,No
EMP12662,Kavya Iyer,Female,25,1999-01-26,MCA,Engineering,DevOps Engineer,Full-Time,Bangalore,2017-05-12,2,EMP10114,1435000,15.4,220990,Average,Active,No,8,22,72,2,Yes
EMP12663,Aarav Patel,Male,41,1983-06-12,MCA,Finance,Finance Manager,Full-Time,Pune,2024-04-05,16,EMP10091,1061000,17.8,188858,Good,Terminated,Yes,20,10,120,3,Yes
EMP12664,Harsh Das,Male,41,1983-11-16,BCA,Engineering,Software Engineer,Contract,Pune,2021-07-16,2,EMP10121,847000,13.5,114345,Good,Active,No,30,0,47,4,No
EMP12665,Mohit Iyer,Male,43,1981-02-16,BBA,Customer Support,Senior Support Analyst,Full-Time,Mumbai,2020-07-26,1,EMP10127,763000,7.1,54173,Excellent,Active,No,17,13,11,1,Yes
EMP12666,Priya Chopra,Female,39,1985-09-26,M.Sc,Operations,Operations Manager,Full-Time,Mumbai,2017-11-19,4,EMP10119,1132000,20.4,230928,Excellent,Active,No,11,19,62,9,No
EMP12667,Aarav Mishra,Male,38,1986-09-11,M.Tech,Finance,Accountant,Full-Time,Ahmedabad,2018-07-03,9,EMP10112,451000,10.6,47806,Average,Active,No,30,0,82,3,Yes
EMP12668,Riya Singh,Female,45,1979-09-11,BCA,R&D,R&D Manager,Part-Time,Hyderabad,2015-03-18,11,EMP10005,1013000,20.6,208678,Average,On Leave,No,23,7,108,3,No
EMP12669,Komal Singh,Female,26,1998-10-17,M.Sc,Finance,Financial Analyst,Contract,Noida,2021-08-04,3,EMP10056,1153000,15.8,182174,Below Average,Terminated,Yes,27,3,24,10,No
EMP12670,Anjali Bhatt,Female,42,1982-11-27,B.Com,HR,HR Executive,Contract,Chennai,2017-08-13,18,EMP10066,588000,16.1,94668,Good,Resigned,Yes,7,23,93,4,No
EMP12671,Sneha Desai,Female,27,1997-12-21,BCA,HR,HR Executive,Full-Time,Kolkata,2018-09-10,4,EMP10193,636000,9.5,60420,Average,Active,No,6,24,13,9,Yes
EMP12672,Priya Kumar,Female,42,1982-06-11,BCA,Engineering,Lead Engineer,Full-Time,Chennai,2022-03-15,16,EMP10186,1527000,23.7,361899,Good,Resigned,Yes,30,0,84,2,No
EMP12673,Kavya Agarwal,Female,31,1993-02-01,BCA,R&D,R&D Manager,Full-Time,Mumbai,2023-03-31,1,EMP10110,2171000,15.5,336505,Average,Active,No,27,3,40,9,No
EMP12674,Rahul Agarwal,Male,25,1999-10-11,B.Com,Engineering,Lead Engineer,Full-Time,Mumbai,2016-06-19,3,EMP10185,858000,16.1,138138,Good,Active,No,9,21,80,6,Yes
EMP12675,Ritu Chopra,Female,38,1986-05-20,M.Sc,Customer Support,Senior Support Analyst,Full-Time,Chennai,2019-03-25,13,EMP10136,852000,20.1,171252,Average,On Leave,No,12,18,5,3,No
EMP12676,Harsh Mehta,Male,34,1990-06-16,M.Sc,R&D,Research Analyst,Full-Time,Bangalore,2022-06-07,4,EMP10011,496000,14.6,72416,Good,Active,No,25,5,37,9,No
EMP12677,Vivek Chopra,Male,39,1985-09-16,M.Com,Customer Support,Senior Support Analyst,Full-Time,Chennai,2018-02-09,11,EMP10070,294000,8.6,25284,Average,Active,No,24,6,11,9,Yes
EMP12678,Deepak Mishra,Male,43,1981-06-28,B.Tech,Marketing,Marketing Manager,Full-Time,Hyderabad,2018-12-04,1,EMP10052,1260000,21.1,265860,Good,Active,No,19,11,45,1,Yes
EMP12679,Manish Nair,Male,48,1976-07-20,B.Tech,Finance,Financial Analyst,Full-Time,Ahmedabad,2023-09-19,11,EMP10167,749000,24.4,182756,Good,Resigned,Yes,7,23,50,8,Yes
EMP12680,Arjun Mishra,Male,46,1978-10-17,BCA,HR,Talent Acquisition Specialist,Contract,Ahmedabad,2018-12-30,3,EMP10182,1151000,13.7,157687,Good,Active,No,2,28,82,5,Yes
EMP12681,Deepak Bhatt,Male,46,1978-05-16,BBA,Sales,Sales Manager,Part-Time,Kolkata,2019-12-23,17,EMP10016,640000,18.9,120960,Average,Active,No,24,6,49,2,No
EMP12682,Arjun Sharma,Male,33,1991-12-13,BCA,HR,Payroll Specialist,Contract,Pune,2018-06-09,1,EMP10174,1041000,6.2,64542,Below Average,Active,No,16,14,101,4,No
EMP12683,Amit Bose,Male,38,1986-03-10,B.Com,Operations,Operations Director,Full-Time,Delhi,2022-01-07,16,EMP10121,781000,14.6,114026,Good,Active,No,24,6,15,5,No
EMP12684,Aarav Singh,Male,42,1982-04-30,BCA,Sales,Business Development Rep,Full-Time,Delhi,2019-09-09,12,EMP10123,1652000,20.4,337008,Poor,Active,No,11,19,49,3,No
EMP12685,Divya Shah,Female,36,1988-09-05,M.Com,Sales,Senior Sales Executive,Full-Time,Kolkata,2021-07-20,11,EMP10159,1370000,20.1,275370,Poor,Active,No,11,19,42,4,No
EMP12686,Vivek Rao,Male,30,1994-08-25,BBA,Operations,Supply Chain Analyst,Contract,Jaipur,2015-05-18,6,EMP10157,550000,22.7,124850,Good,Active,No,21,9,98,1,Yes
EMP12687,Tushar Kumar,Male,47,1977-10-19,MCA,IT,IT Manager,Full-Time,Jaipur,2018-01-21,8,EMP10017,1393000,15.8,220094,Below Average,Active,No,27,3,112,6,Yes
EMP12688,Swati Shah,Female,29,1995-11-29,B.Tech,R&D,Data Scientist,Full-Time,Chennai,2023-01-15,2,EMP10040,1602000,11.4,182628,Good,Resigned,Yes,19,11,114,5,Yes
EMP12689,Tushar Bhatt,Male,47,1977-02-05,MCA,Finance,CFO,Full-Time,Hyderabad,2021-01-17,15,EMP10043,1190000,9.0,107100,Below Average,Active,No,9,21,56,8,Yes
EMP12690,Mohit Bhatt,Male,34,1990-04-25,M.Tech,Finance,Financial Analyst,Full-Time,Kolkata,2019-07-24,2,EMP10061,1197000,8.1,96957,Average,Active,No,23,7,67,8,Yes
EMP12691,Ritu Sharma,Female,44,1980-04-06,BCA,Engineering,DevOps Engineer,Full-Time,Chennai,2019-06-18,14,EMP10159,1271000,22.3,283433,Average,Active,No,23,7,69,9,No
EMP12692,Rohit Chopra,Male,41,1983-01-30,BCA,Customer Support,Senior Support Analyst,Full-Time,Kolkata,2018-07-02,15,EMP10167,817000,24.5,200165,Average,Active,No,28,2,118,9,No
EMP12693,Ankit Bose,Male,38,1987-01-03,BBA,R&D,Research Analyst,Contract,Hyderabad,2020-10-26,12,EMP10081,1415000,17.2,243380,Good,Active,No,4,26,76,9,Yes
EMP12694,Meera Sharma,Female,30,1994-10-21,M.Tech,Engineering,Senior Software Engineer,Part-Time,Bangalore,2017-09-06,5,EMP10089,1115000,10.4,115960,Poor,Active,No,28,2,40,9,Yes
